"pq_nome","date","place","id","female","age","general","frequency","duration","origin","commute","means","home","motivation","other_motiv","activity","other_activ","prs_score","education","income","mot_active","mot_personal","act_active","act_personal","district","shannon_index","total_edge","contig","lsi","circle","X4_lpi_0m","X6_lpi_0m","X4_ed_0m","X6_ed_0m","X4_contig_mn_0m","X6_contig_mn_0m","X4_pland_0m","X6_pland_0m","X4_nlsi_0m","X6_nlsi_0m","X4_te_0m","X6_te_0m","X4_np_0m","X6_np_0m","X1_lpi_0m","X1_ed_0m","X1_contig_mn_0m","X1_pland_0m","X1_nlsi_0m","X1_te_0m","X1_np_0m","X2_lpi_0m","X5_lpi_0m","X2_ed_0m","X5_ed_0m","X2_contig_mn_0m","X5_contig_mn_0m","X2_pland_0m","X5_pland_0m","X2_nlsi_0m","X5_nlsi_0m","X2_te_0m","X5_te_0m","X2_np_0m","X5_np_0m","pq_area","pq_PrefReg","Categoria","Mobilidade","Acessibili","Equip_cria","Equip_espo","Sinalizaca","Nota_Infra","Manejo_Con","Residuos_s","Ambientes_","Nota_manej","Nota_segur","Nota_gesta","ID","area","altmean","vol_asum","vol_bsum","alt_bmean","area_agua","ds_codigo","Media_GeoSES","Media_educacao","Media_mobilidade","Media_pobreza","Media_privacao_material","Media_riqueza","Media_renda","Media_segregacao","contig_mn_tree","presence_agua","income_p","frequency_p","duration_p"
"SANTA AMELIA","18-06-19","Santa Amelia",1087,"Male",32,"Very good","3 to 6 times a week","<15 min","Home","Around 5 min","Foot","8122490","Reflect about life"," ","meditate"," ","4.26666666666667","primary school","< 2 MW",0,1,0,1,"ITAIM PAULISTA","9.91577813570639","1886.1985472155","0.400025022879294","11.9114583333333","0.535674381468049","27.4818401937046","8.20338983050847","1886.1985472155","1886.1985472155","0.585291327714019","0.297466889845786","66.2615012106538","33.7384987893463","0.155975528499606","0.174475194305223",3895,3895,62,112,"0","0",NA,"0",NA,0,0,"0",0,"0",0,NA,NA,"0",0,NA,NA,0,0,0,0,25171,"ITAIM PAULISTA","Urbano","0.05","0.08","0.09","0.06","0.03","1.13","0.17","0.13","0.12","0.43","0.8","0.49",82,"25179.019","6.61549114406028","97356.8754215632","1782.62963733077","4.70040774510421","0",36,"-0.557912314429747","3.17775237001221","18.2914129642375","19.1331269886137","63.3876189520326","0.220421100091185","1918.16608519972","-0.167160828435478","0.585291327714019",0,2,18,15
"SANTA AMELIA","18-06-19","Santa Amelia",1088,"Female",23,"Good","Never/First time","30 min to 1h","Home","5 to 15 min","Car/Taxi","Itaim Paulista","Stroll with child/elderly"," ","play with child"," ","2.2","secondary school","< 2 MW",1,0,1,0,"ITAIM PAULISTA","9.91577813570639","1886.1985472155","0.400025022879294","11.9114583333333","0.535674381468049","27.4818401937046","8.20338983050847","1886.1985472155","1886.1985472155","0.585291327714019","0.297466889845786","66.2615012106538","33.7384987893463","0.155975528499606","0.174475194305223",3895,3895,62,112,"0","0",NA,"0",NA,0,0,"0",0,"0",0,NA,NA,"0",0,NA,NA,0,0,0,0,25171,"ITAIM PAULISTA","Urbano","0.05","0.08","0.09","0.06","0.03","1.13","0.17","0.13","0.12","0.43","0.8","0.49",82,"25179.019","6.61549114406028","97356.8754215632","1782.62963733077","4.70040774510421","0",36,"-0.557912314429747","3.17775237001221","18.2914129642375","19.1331269886137","63.3876189520326","0.220421100091185","1918.16608519972","-0.167160828435478","0.585291327714019",0,2,0.01,60
"SANTA AMELIA","18-06-19","Santa Amelia",1090,"Female",43,"Fair","3 to 6 times a week","2 to 3h","Home","15 to 30 min","Foot","8121315","Stroll with child/elderly"," ","sit"," ","4.73333333333333","secondary school","< 2 MW",1,0,0,1,"ITAIM PAULISTA","9.91577813570639","1886.1985472155","0.400025022879294","11.9114583333333","0.535674381468049","27.4818401937046","8.20338983050847","1886.1985472155","1886.1985472155","0.585291327714019","0.297466889845786","66.2615012106538","33.7384987893463","0.155975528499606","0.174475194305223",3895,3895,62,112,"0","0",NA,"0",NA,0,0,"0",0,"0",0,NA,NA,"0",0,NA,NA,0,0,0,0,25171,"ITAIM PAULISTA","Urbano","0.05","0.08","0.09","0.06","0.03","1.13","0.17","0.13","0.12","0.43","0.8","0.49",82,"25179.019","6.61549114406028","97356.8754215632","1782.62963733077","4.70040774510421","0",36,"-0.557912314429747","3.17775237001221","18.2914129642375","19.1331269886137","63.3876189520326","0.220421100091185","1918.16608519972","-0.167160828435478","0.585291327714019",0,2,18,150
"SANTA AMELIA","18-06-19","Santa Amelia",1092,"Female",32,"Excellent","2 or 3 times a month","30 min to 1h","Home","Around 5 min","Foot","8122490","Stroll with child/elderly"," ","play with pet"," ","1.86666666666667","secondary school","< 2 MW",1,0,1,0,"ITAIM PAULISTA","9.91577813570639","1886.1985472155","0.400025022879294","11.9114583333333","0.535674381468049","27.4818401937046","8.20338983050847","1886.1985472155","1886.1985472155","0.585291327714019","0.297466889845786","66.2615012106538","33.7384987893463","0.155975528499606","0.174475194305223",3895,3895,62,112,"0","0",NA,"0",NA,0,0,"0",0,"0",0,NA,NA,"0",0,NA,NA,0,0,0,0,25171,"ITAIM PAULISTA","Urbano","0.05","0.08","0.09","0.06","0.03","1.13","0.17","0.13","0.12","0.43","0.8","0.49",82,"25179.019","6.61549114406028","97356.8754215632","1782.62963733077","4.70040774510421","0",36,"-0.557912314429747","3.17775237001221","18.2914129642375","19.1331269886137","63.3876189520326","0.220421100091185","1918.16608519972","-0.167160828435478","0.585291327714019",0,2,2.5,60
"SANTO DIAS"," ","Santo Dias",675,"Female",46,"Good","3 to 6 times a week","1 to 2h","Home","15 to 30 min","Foot","Jd comercial","Physical activity"," ","walk"," ","3.4","secondary school","< 2 MW",1,0,1,0,"CAPAO REDONDO","11.6830768845246","69.4881678158448","0.305952460622645","3.10041551246537","0.561235295125652","1.50263363995147","0.221133616916722","63.7294798753052","46.1462860301909","0.342788786617152","0.273788808513622","2.79488321380857","0.713309479568175","0.0828327978767984","0.252643294379521",830,601,25,50,"96.4918073066233","29.1005697261936","0.993226916211105","96.4918073066233","0.0761298149833182",379,1,"0",0,"0",0,NA,NA,"0",0,NA,NA,0,0,0,0,135805,"CAMPO LIMPO","Urbano","0.07","0.05","0.29","0.08","0.05","1.28","0.3","0.23","0.31","0.85","0.69","0.45",34,"135803.726","13.7435302956736","1789081.23565219","9532.76293635368","5.73302535708456","1616.068",19,"-0.484910294112885","4.70827348766307","17.5585850347109","14.3926878758945","64.2572818489953","0.681044436526038","2379.20045388333","-0.11440817898436","0.668007851414129",1,2,18,120
"SANTO DIAS","08-05-19","Santo Dias",677,"Female",22,"Good","3 to 6 times a week","2 to 3h","Home","15 to 30 min","Bus","Ch�cara santa maria","Meet people (friends/relatives)"," ","walk"," ","4.06666666666667","secondary school","2 to 4 MW",1,0,1,0,"CAPAO REDONDO","11.6830768845246","69.4881678158448","0.305952460622645","3.10041551246537","0.561235295125652","1.50263363995147","0.221133616916722","63.7294798753052","46.1462860301909","0.342788786617152","0.273788808513622","2.79488321380857","0.713309479568175","0.0828327978767984","0.252643294379521",830,601,25,50,"96.4918073066233","29.1005697261936","0.993226916211105","96.4918073066233","0.0761298149833182",379,1,"0",0,"0",0,NA,NA,"0",0,NA,NA,0,0,0,0,135805,"CAMPO LIMPO","Urbano","0.07","0.05","0.29","0.08","0.05","1.28","0.3","0.23","0.31","0.85","0.69","0.45",34,"135803.726","13.7435302956736","1789081.23565219","9532.76293635368","5.73302535708456","1616.068",19,"-0.484910294112885","4.70827348766307","17.5585850347109","14.3926878758945","64.2572818489953","0.681044436526038","2379.20045388333","-0.11440817898436","0.668007851414129",1,3,18,150
"SANTO DIAS","08-05-19","Santo Dias",678,"Male",34,"Good","3 to 6 times a week","30 min to 1h","Home","5 to 15 min","Foot","05863110 jd 3 estrelas","Physical activity"," ","run"," ","5.06666666666667","secondary school","2 to 4 MW",1,0,1,0,"CAPAO REDONDO","11.6830768845246","69.4881678158448","0.305952460622645","3.10041551246537","0.561235295125652","1.50263363995147","0.221133616916722","63.7294798753052","46.1462860301909","0.342788786617152","0.273788808513622","2.79488321380857","0.713309479568175","0.0828327978767984","0.252643294379521",830,601,25,50,"96.4918073066233","29.1005697261936","0.993226916211105","96.4918073066233","0.0761298149833182",379,1,"0",0,"0",0,NA,NA,"0",0,NA,NA,0,0,0,0,135805,"CAMPO LIMPO","Urbano","0.07","0.05","0.29","0.08","0.05","1.28","0.3","0.23","0.31","0.85","0.69","0.45",34,"135803.726","13.7435302956736","1789081.23565219","9532.76293635368","5.73302535708456","1616.068",19,"-0.484910294112885","4.70827348766307","17.5585850347109","14.3926878758945","64.2572818489953","0.681044436526038","2379.20045388333","-0.11440817898436","0.668007851414129",1,3,18,60
"SANTO DIAS","08-05-19","Santo Dias",679,"Male",20,"Fair","3 to 6 times a week","2 to 3h","Work","15 to 30 min","Foot","Jd maced�nia","Relax (mental)"," ","run"," ","3","primary school","4 to 10 MW",0,1,1,0,"CAPAO REDONDO","11.6830768845246","69.4881678158448","0.305952460622645","3.10041551246537","0.561235295125652","1.50263363995147","0.221133616916722","63.7294798753052","46.1462860301909","0.342788786617152","0.273788808513622","2.79488321380857","0.713309479568175","0.0828327978767984","0.252643294379521",830,601,25,50,"96.4918073066233","29.1005697261936","0.993226916211105","96.4918073066233","0.0761298149833182",379,1,"0",0,"0",0,NA,NA,"0",0,NA,NA,0,0,0,0,135805,"CAMPO LIMPO","Urbano","0.07","0.05","0.29","0.08","0.05","1.28","0.3","0.23","0.31","0.85","0.69","0.45",34,"135803.726","13.7435302956736","1789081.23565219","9532.76293635368","5.73302535708456","1616.068",19,"-0.484910294112885","4.70827348766307","17.5585850347109","14.3926878758945","64.2572818489953","0.681044436526038","2379.20045388333","-0.11440817898436","0.668007851414129",1,7,18,150
"SANTO DIAS","08-05-19","Santo Dias",680,"Male",62,"Good","3 to 6 times a week","1 to 2h","Home","15 to 30 min","Foot","05881260 jd soraia","Physical activity"," ","run"," ","4.13333333333333","technical degree","2 to 4 MW",1,0,1,0,"CAPAO REDONDO","11.6830768845246","69.4881678158448","0.305952460622645","3.10041551246537","0.561235295125652","1.50263363995147","0.221133616916722","63.7294798753052","46.1462860301909","0.342788786617152","0.273788808513622","2.79488321380857","0.713309479568175","0.0828327978767984","0.252643294379521",830,601,25,50,"96.4918073066233","29.1005697261936","0.993226916211105","96.4918073066233","0.0761298149833182",379,1,"0",0,"0",0,NA,NA,"0",0,NA,NA,0,0,0,0,135805,"CAMPO LIMPO","Urbano","0.07","0.05","0.29","0.08","0.05","1.28","0.3","0.23","0.31","0.85","0.69","0.45",34,"135803.726","13.7435302956736","1789081.23565219","9532.76293635368","5.73302535708456","1616.068",19,"-0.484910294112885","4.70827348766307","17.5585850347109","14.3926878758945","64.2572818489953","0.681044436526038","2379.20045388333","-0.11440817898436","0.668007851414129",1,3,18,120
"SANTO DIAS","08-05-19","Santo Dias",681,"Male",19,"Good","3 to 6 times a week","1 to 2h","Home","Around 5 min","Foot","Cap�o redondo","Physical activity"," ","run"," ","5.33333333333333"," "," ",1,0,1,0,"CAPAO REDONDO","11.6830768845246","69.4881678158448","0.305952460622645","3.10041551246537","0.561235295125652","1.50263363995147","0.221133616916722","63.7294798753052","46.1462860301909","0.342788786617152","0.273788808513622","2.79488321380857","0.713309479568175","0.0828327978767984","0.252643294379521",830,601,25,50,"96.4918073066233","29.1005697261936","0.993226916211105","96.4918073066233","0.0761298149833182",379,1,"0",0,"0",0,NA,NA,"0",0,NA,NA,0,0,0,0,135805,"CAMPO LIMPO","Urbano","0.07","0.05","0.29","0.08","0.05","1.28","0.3","0.23","0.31","0.85","0.69","0.45",34,"135803.726","13.7435302956736","1789081.23565219","9532.76293635368","5.73302535708456","1616.068",19,"-0.484910294112885","4.70827348766307","17.5585850347109","14.3926878758945","64.2572818489953","0.681044436526038","2379.20045388333","-0.11440817898436","0.668007851414129",1,NA,18,120
"SANTO DIAS","08-05-19","Santo Dias",682,"Female",36,"Good","3 to 6 times a week","1 to 2h","Home","1 to 1h 30 min","Foot","5836130","Physical activity"," ","gym"," ","5","university degree","< 2 MW",1,0,1,0,"CAPAO REDONDO","11.6830768845246","69.4881678158448","0.305952460622645","3.10041551246537","0.561235295125652","1.50263363995147","0.221133616916722","63.7294798753052","46.1462860301909","0.342788786617152","0.273788808513622","2.79488321380857","0.713309479568175","0.0828327978767984","0.252643294379521",830,601,25,50,"96.4918073066233","29.1005697261936","0.993226916211105","96.4918073066233","0.0761298149833182",379,1,"0",0,"0",0,NA,NA,"0",0,NA,NA,0,0,0,0,135805,"CAMPO LIMPO","Urbano","0.07","0.05","0.29","0.08","0.05","1.28","0.3","0.23","0.31","0.85","0.69","0.45",34,"135803.726","13.7435302956736","1789081.23565219","9532.76293635368","5.73302535708456","1616.068",19,"-0.484910294112885","4.70827348766307","17.5585850347109","14.3926878758945","64.2572818489953","0.681044436526038","2379.20045388333","-0.11440817898436","0.668007851414129",1,2,18,120
"SANTO DIAS","08-05-19","Santo Dias",683,"Male",38,"Good","3 to 6 times a week",">3h","Home","1 to 1h 30 min","Foot","5847620","Physical activity"," ","team sports"," "," ","university degree","4 to 10 MW",1,0,1,0,"CAPAO REDONDO","11.6830768845246","69.4881678158448","0.305952460622645","3.10041551246537","0.561235295125652","1.50263363995147","0.221133616916722","63.7294798753052","46.1462860301909","0.342788786617152","0.273788808513622","2.79488321380857","0.713309479568175","0.0828327978767984","0.252643294379521",830,601,25,50,"96.4918073066233","29.1005697261936","0.993226916211105","96.4918073066233","0.0761298149833182",379,1,"0",0,"0",0,NA,NA,"0",0,NA,NA,0,0,0,0,135805,"CAMPO LIMPO","Urbano","0.07","0.05","0.29","0.08","0.05","1.28","0.3","0.23","0.31","0.85","0.69","0.45",34,"135803.726","13.7435302956736","1789081.23565219","9532.76293635368","5.73302535708456","1616.068",19,"-0.484910294112885","4.70827348766307","17.5585850347109","14.3926878758945","64.2572818489953","0.681044436526038","2379.20045388333","-0.11440817898436","0.668007851414129",1,7,18,180
"SANTO DIAS","08-05-19","Santo Dias",684,"Female",41,"Fair","3 to 6 times a week","30 min to 1h","Home","5 to 15 min","Foot","05868830 cohab adventista","Stroll with child/elderly"," ","sit"," ","1.33333333333333","secondary school","< 2 MW",1,0,0,1,"CAPAO REDONDO","11.6830768845246","69.4881678158448","0.305952460622645","3.10041551246537","0.561235295125652","1.50263363995147","0.221133616916722","63.7294798753052","46.1462860301909","0.342788786617152","0.273788808513622","2.79488321380857","0.713309479568175","0.0828327978767984","0.252643294379521",830,601,25,50,"96.4918073066233","29.1005697261936","0.993226916211105","96.4918073066233","0.0761298149833182",379,1,"0",0,"0",0,NA,NA,"0",0,NA,NA,0,0,0,0,135805,"CAMPO LIMPO","Urbano","0.07","0.05","0.29","0.08","0.05","1.28","0.3","0.23","0.31","0.85","0.69","0.45",34,"135803.726","13.7435302956736","1789081.23565219","9532.76293635368","5.73302535708456","1616.068",19,"-0.484910294112885","4.70827348766307","17.5585850347109","14.3926878758945","64.2572818489953","0.681044436526038","2379.20045388333","-0.11440817898436","0.668007851414129",1,2,18,60
"SANTO DIAS","08-05-19","Santo Dias",685,"Male",36,"Fair","3 to 6 times a week","1 to 2h","Home","15 to 30 min","Car/Taxi","5890250","Physical activity"," ","walk"," ","5.06666666666667","secondary school","< 2 MW",1,0,1,0,"CAPAO REDONDO","11.6830768845246","69.4881678158448","0.305952460622645","3.10041551246537","0.561235295125652","1.50263363995147","0.221133616916722","63.7294798753052","46.1462860301909","0.342788786617152","0.273788808513622","2.79488321380857","0.713309479568175","0.0828327978767984","0.252643294379521",830,601,25,50,"96.4918073066233","29.1005697261936","0.993226916211105","96.4918073066233","0.0761298149833182",379,1,"0",0,"0",0,NA,NA,"0",0,NA,NA,0,0,0,0,135805,"CAMPO LIMPO","Urbano","0.07","0.05","0.29","0.08","0.05","1.28","0.3","0.23","0.31","0.85","0.69","0.45",34,"135803.726","13.7435302956736","1789081.23565219","9532.76293635368","5.73302535708456","1616.068",19,"-0.484910294112885","4.70827348766307","17.5585850347109","14.3926878758945","64.2572818489953","0.681044436526038","2379.20045388333","-0.11440817898436","0.668007851414129",1,2,18,120
"SANTO DIAS","08-05-19","Santo Dias",685,"Female",47,"Good","3 to 6 times a week","1 to 2h","Home","Around 5 min","Foot","5868880","Physical activity"," ","run"," ","3.66666666666667","university degree","4 to 10 MW",1,0,1,0,"CAPAO REDONDO","11.6830768845246","69.4881678158448","0.305952460622645","3.10041551246537","0.561235295125652","1.50263363995147","0.221133616916722","63.7294798753052","46.1462860301909","0.342788786617152","0.273788808513622","2.79488321380857","0.713309479568175","0.0828327978767984","0.252643294379521",830,601,25,50,"96.4918073066233","29.1005697261936","0.993226916211105","96.4918073066233","0.0761298149833182",379,1,"0",0,"0",0,NA,NA,"0",0,NA,NA,0,0,0,0,135805,"CAMPO LIMPO","Urbano","0.07","0.05","0.29","0.08","0.05","1.28","0.3","0.23","0.31","0.85","0.69","0.45",34,"135803.726","13.7435302956736","1789081.23565219","9532.76293635368","5.73302535708456","1616.068",19,"-0.484910294112885","4.70827348766307","17.5585850347109","14.3926878758945","64.2572818489953","0.681044436526038","2379.20045388333","-0.11440817898436","0.668007851414129",1,7,18,120
"SANTO DIAS","08-05-19","Santo Dias",687,"Female",33,"Very good","3 to 6 times a week","1 to 2h","Home","Around 5 min","Foot","5868890","Physical activity"," ","run"," ","3.73333333333333","university degree","4 to 10 MW",1,0,1,0,"CAPAO REDONDO","11.6830768845246","69.4881678158448","0.305952460622645","3.10041551246537","0.561235295125652","1.50263363995147","0.221133616916722","63.7294798753052","46.1462860301909","0.342788786617152","0.273788808513622","2.79488321380857","0.713309479568175","0.0828327978767984","0.252643294379521",830,601,25,50,"96.4918073066233","29.1005697261936","0.993226916211105","96.4918073066233","0.0761298149833182",379,1,"0",0,"0",0,NA,NA,"0",0,NA,NA,0,0,0,0,135805,"CAMPO LIMPO","Urbano","0.07","0.05","0.29","0.08","0.05","1.28","0.3","0.23","0.31","0.85","0.69","0.45",34,"135803.726","13.7435302956736","1789081.23565219","9532.76293635368","5.73302535708456","1616.068",19,"-0.484910294112885","4.70827348766307","17.5585850347109","14.3926878758945","64.2572818489953","0.681044436526038","2379.20045388333","-0.11440817898436","0.668007851414129",1,7,18,120
"SANTO DIAS","08-05-19","Santo Dias",688,"Female",55,"Excellent","3 to 6 times a week","1 to 2h","Home","5 to 15 min","Foot","5789070","Physical activity"," ","walk"," ","4.6","secondary school","4 to 10 MW",1,0,1,0,"CAPAO REDONDO","11.6830768845246","69.4881678158448","0.305952460622645","3.10041551246537","0.561235295125652","1.50263363995147","0.221133616916722","63.7294798753052","46.1462860301909","0.342788786617152","0.273788808513622","2.79488321380857","0.713309479568175","0.0828327978767984","0.252643294379521",830,601,25,50,"96.4918073066233","29.1005697261936","0.993226916211105","96.4918073066233","0.0761298149833182",379,1,"0",0,"0",0,NA,NA,"0",0,NA,NA,0,0,0,0,135805,"CAMPO LIMPO","Urbano","0.07","0.05","0.29","0.08","0.05","1.28","0.3","0.23","0.31","0.85","0.69","0.45",34,"135803.726","13.7435302956736","1789081.23565219","9532.76293635368","5.73302535708456","1616.068",19,"-0.484910294112885","4.70827348766307","17.5585850347109","14.3926878758945","64.2572818489953","0.681044436526038","2379.20045388333","-0.11440817898436","0.668007851414129",1,7,18,120
"SANTO DIAS","08-05-19","Santo Dias",689,"Male",54,"Good","3 to 6 times a week","1 to 2h","Home","5 to 15 min","Foot","5869228","Physical activity"," ","run"," ","3.73333333333333","secondary school","2 to 4 MW",1,0,1,0,"CAPAO REDONDO","11.6830768845246","69.4881678158448","0.305952460622645","3.10041551246537","0.561235295125652","1.50263363995147","0.221133616916722","63.7294798753052","46.1462860301909","0.342788786617152","0.273788808513622","2.79488321380857","0.713309479568175","0.0828327978767984","0.252643294379521",830,601,25,50,"96.4918073066233","29.1005697261936","0.993226916211105","96.4918073066233","0.0761298149833182",379,1,"0",0,"0",0,NA,NA,"0",0,NA,NA,0,0,0,0,135805,"CAMPO LIMPO","Urbano","0.07","0.05","0.29","0.08","0.05","1.28","0.3","0.23","0.31","0.85","0.69","0.45",34,"135803.726","13.7435302956736","1789081.23565219","9532.76293635368","5.73302535708456","1616.068",19,"-0.484910294112885","4.70827348766307","17.5585850347109","14.3926878758945","64.2572818489953","0.681044436526038","2379.20045388333","-0.11440817898436","0.668007851414129",1,3,18,120
